,0
curve 2 at 1007,5483.1658935546875
curve 3 at 1007,51292824.0
curve 1 at 1008,2.9680747398701453
curve 2 at 1008,14904.7900390625
curve 3 at 1008,159806977.0
curve 1 at 1009,1.236355455725269
curve 2 at 1009,40515.419921875
curve 3 at 1009,425149868.0
curve 1 at 1010,-1.63206333266811
curve 2 at 1010,110132.32421875
curve 3 at 1010,1008096765.0
curve 1 at 1011,-2.9999706196521103
curve 2 at 1011,299370.703125
curve 3 at 1011,2187069136.0
curve 1 at 1012,-1.609718754001304
curve 2 at 1012,813773.984375
curve 3 at 1012,4418506289.0
curve 1 at 1013,1.2605011104799235
curve 2 at 1013,2212067.03125
curve 3 at 1013,8417951412.0
curve 1 at 1014,2.971822067084611
curve 2 at 1014,6013021.25
curve 3 at 1014,15266130973.0
curve 1 at 1015,1.95086352047135
curve 2 at 1015,16345086.25
curve 3 at 1015,26544709640.0
curve 1 at 1016,-0.8637099499951966
curve 2 at 1016,44430555.0
curve 3 at 1016,44506806081.0
curve 1 at 1017,-2.8841924756386708
curve 2 at 1017,120774760.0
curve 3 at 1017,72287758204.0
curve 1 at 1018,-2.252961740315028
curve 2 at 1018,328299840.0
curve 3 at 1018,114162029597.0
curve 1 at 1019,0.44963162898885767
curve 2 at 1019,892411520.0
curve 3 at 1019,175852552128.0
curve 1 at 1020,2.7388357521828834
curve 2 at 1020,2425825920.0
curve 3 at 1020,264899202865.0
curve 1 at 1021,2.509966915608168
curve 2 at 1021,6594078720.0
curve 3 at 1021,391093516676.0
curve 1 at 1022,-0.026553927871212364
curve 2 at 1022,17924564480.0
curve 3 at 1022,566987139069.0
curve 1 at 1023,-2.538661212525512
curve 2 at 1023,48724019200.0
curve 3 at 1023,808481927032.0
curve 1 at 1024,-2.716735086019871
curve 2 at 1024,132445614080.0
curve 3 at 1024,1135510008833.0
curve 1 at 1025,-0.39705525029331834
curve 2 at 1025,360024514560.0
curve 3 at 1025,1572812516940.0
curve 1 at 1026,2.287675351438809
curve 2 at 1026,978648023040.0
curve 3 at 1026,2150826111421.0
curve 1 at 1027,2.8691277852135086
curve 2 at 1027,2660241244160.0
curve 3 at 1027,2906686814384.0
curve 1 at 1028,0.8127173649236064
curve 2 at 1028,7231285493760.0
curve 3 at 1028,3885361079217.0
curve 1 at 1029,-1.990901652638903
curve 2 at 1029,19656671232000.0
curve 3 at 1029,5140914421588.0
curve 1 at 1030,-2.964094872278585
curve 2 at 1030,53432371118080.0
curve 3 at 1030,6737928342365.0
curve 1 at 1031,-1.2121129359691944
curve 2 at 1031,145244249128960.0
curve 3 at 1031,8753076675816.0
curve 1 at 1032,1.654280043725072
curve 2 at 1032,394814784798720.0
curve 3 at 1032,11276872899649.0
curve 1 at 1033,2.9997355803218015
curve 2 at 1033,1073217871544320.0
curve 3 at 1033,14415600346652.0
curve 1 at 1034,1.5872480583600708
curve 2 at 1034,2917308552970240.0
curve 3 at 1034,18293437660893.0
curve 1 at 1035,-1.2845480084884537
curve 2 at 1035,7930067225149440.0
curve 3 at 1035,23054792244640.0
curve 1 at 1036,-2.9753365603293473
curve 2 at 1036,2.155615765921792e+16
curve 3 at 1036,28866854845361.0
curve 1 at 1037,-1.930614400070998
curve 2 at 1037,5.859571268583424e+16
curve 3 at 1037,35922388835364.0
curve 1 at 1038,0.8891057361281567
curve 2 at 1038,1.5927965674110976e+17
curve 3 at 1038,44442768139837.0
curve 1 at 1039,2.8913861588522636
curve 2 at 1039,4.3296702022549504e+17
curve 3 at 1039,54681278172248.0
curve 1 at 1040,2.2353394814380456
curve 2 at 1040,1.176926351702098e+18
curve 3 at 1040,66926694539265.0
curve 1 at 1041,-0.47586800641412763
curve 2 at 1041,3.1992173723805286e+18
curve 3 at 1041,81507154680556.0
curve 1 at 1042,-2.7495646437469015
curve 2 at 1042,8.696374876711158e+18
curve 3 at 1042,98794338012029.0
curve 1 at 1043,-2.4953242278857948
curve 2 at 1043,2.363919763148636e+19
curve 3 at 1043,119207970544272.0
curve 1 at 1044,0.05310577531624146
curve 2 at 1044,6.42579993990896e+19
curve 3 at 1044,143220670351153.0
curve 1 at 1045,2.5527105736023556
curve 2 at 1045,1.7467135288454152e+20
curve 3 at 1045,171363150666740.0
curve 1 at 1046,2.7053650429464273
curve 2 at 1046,4.7480597650343985e+20
curve 3 at 1046,204229797791901.0
curve 1 at 1047,0.3707193682356713
curve 2 at 1047,1.2906564466090443e+21
curve 3 at 1047,242484641395144.0
curve 1 at 1048,-2.304763983971001
curve 2 at 1048,3.508367793435097e+21
curve 3 at 1048,286867735195457.0
curve 1 at 1049,-2.861257958278415
curve 2 at 1049,9.536733202614657e+21
curve 3 at 1049,338201966418108.0
curve 1 at 1050,-0.7871245611117856
curve 2 at 1050,2.5923527288327735e+22
curve 3 at 1050,397400312817565.0
curve 1 at 1051,2.010687527530125
curve 2 at 1051,7.046745182249689e+22
curve 3 at 1051,465473566464896.0
curve 1 at 1052,2.9598827761214554
curve 2 at 1052,1.9155040949704805e+23
curve 3 at 1052,543538543900209.0
curve 1 at 1053,1.1877754505455018
curve 2 at 1053,5.206879493380859e+23
curve 3 at 1053,632826802653892.0
curve 1 at 1054,-1.676367146554849
curve 2 at 1054,1.4153766091552143e+24
curve 3 at 1054,734693884543613.0
curve 1 at 1055,-2.9992655200758596
curve 2 at 1055,3.8473927357452977e+24
curve 3 at 1055,850629106557240.0
curve 1 at 1056,-1.5646530062607353
curve 2 at 1056,1.0458297245204606e+25
curve 3 at 1056,982265920535041.0
curve 1 at 1057,1.3084942657434757
curve 2 at 1057,2.842860011001508e+25
curve 3 at 1057,1131392863267724.0
curve 1 at 1058,2.978617944253611
curve 2 at 1058,7.727694462918093e+25
curve 3 at 1058,1299965119030077.0
curve 1 at 1059,1.9102140214174133
curve 2 at 1059,2.1006052264025042e+26
curve 3 at 1059,1490116716973168.0
curve 1 at 1060,-0.9144318633066507
curve 2 at 1060,5.710036981209582e+26
curve 3 at 1060,1704173386201265.0
curve 1 at 1061,-2.898353310025179
curve 2 at 1061,1.552148891329121e+27
curve 3 at 1061,1944666091762836.0
curve 1 at 1062,-2.217542089947668
curve 2 at 1062,4.219178411636285e+27
curve 3 at 1062,2214345275188189.0
curve 1 at 1063,0.5020671009084214
curve 2 at 1063,1.1468915591170565e+28
curve 3 at 1063,2516195823609512.0
curve 1 at 1064,2.7600781145903723
curve 2 at 1064,3.1175744208769246e+28
curve 3 at 1064,2853452791902273.0
curve 1 at 1065,2.48048603847031
curve 2 at 1065,8.474446033378375e+28
curve 3 at 1065,3229617902690140.0
curve 1 at 1066,-0.0796534620719011
curve 2 at 1066,2.303593273821255e+29
curve 3 at 1066,3648476849458781.0
curve 1 at 1067,-2.566559936925967
curve 2 at 1067,6.261815927223452e+29
curve 3 at 1067,4114117428427104.0
curve 1 at 1068,-2.6937830420678734
curve 2 at 1068,1.7021380864505448e+30
curve 3 at 1068,4630948525227697.0
curve 1 at 1069,-0.34435444134956095
curve 2 at 1069,4.6268908106869426e+30
curve 3 at 1069,5203719982851428.0
curve 1 at 1070,2.321672044673668
curve 2 at 1070,1.257719350177959e+31
curve 3 at 1070,5837543377714365.0
curve 1 at 1071,2.85316395976313
curve 2 at 1071,3.4188355687781634e+31
curve 3 at 1071,6537913731108376.0
curve 1 at 1072,0.7614700882861286
curve 2 at 1072,9.293358528162064e+31
curve 3 at 1072,7310732183699969.0
curve 1 at 1073,-2.0303158706619078
curve 2 at 1073,2.526196780108941e+32
curve 3 at 1073,8162329661145132.0
curve 1 at 1074,-2.955438781404746
curve 2 at 1074,6.866914811347641e+32
curve 3 at 1074,9099491559291132.0
curve 1 at 1075,-1.1633449062283103
curve 2 at 1075,1.8666209248237397e+33
curve 3 at 1075,1.012948347783944e+16
curve 1 at 1076,1.698322910694524
curve 2 at 1076,5.074002093745805e+33
curve 3 at 1076,1.126007803174712e+16
curve 1 at 1077,2.9985604757421944
curve 2 at 1077,1.379256774984993e+34
curve 3 at 1077,1.2499582770047284e+16
curve 1 at 1078,1.5419353679626233
curve 2 at 1078,3.7492084907891723e+34
curve 3 at 1078,1.3856869232172316e+16
curve 1 at 1079,-1.3323380061225065
curve 2 at 1079,1.0191405127328916e+35
curve 3 at 1079,1.5341403172266888e+16
curve 1 at 1080,-2.9816659617701236
curve 2 at 1080,2.7703112423383797e+35
curve 3 at 1080,1.6963275982380864e+16
curve 1 at 1081,-1.8896639828233774
curve 2 at 1081,7.530486808648064e+35
curve 3 at 1081,1.873323734583551e+16
curve 1 at 1082,0.9396863472992358
curve 2 at 1082,2.0469984259108254e+36
curve 3 at 1082,2.0662729152459548e+16
curve 1 at 1083,2.9050933833005512
curve 2 at 1083,5.564318637732744e+36
curve 3 at 1083,2.276392070779475e+16
curve 1 at 1084,2.1995709602198903
curve 2 at 1084,1.5125386707631444e+37
curve 3 at 1084,2.504974526877419e+16
curve 1 at 1085,-0.528226859845741
curve 2 at 1085,4.111506513421791e+37
curve 3 at 1085,2.7533937938779136e+16
curve 1 at 1086,-2.770375341012172
curve 2 at 1086,1.1176232643357983e+38
curve 3 at 1086,3.023107495538406e+16
curve 1 at 1087,-2.4654535098924795
curve 2 at 1087,3.038015173699808e+38
curve 3 at 1087,3.3156614404502264e+16
curve 1 at 1088,0.10619490820096147
curve 2 at 1088,8.258181330680653e+38
curve 3 at 1088,3.632693839504794e+16
curve 1 at 1089,2.5802082174373493
curve 2 at 1089,inf
curve 3 at 1089,3.9759396728633544e+16
curve 1 at 1090,2.681989990801683
curve 2 at 1090,inf
curve 3 at 1090,4.347235209922477e+16
curve 1 at 1091,0.317962535253491
curve 2 at 1091,inf
curve 3 at 1091,4.748522685807826e+16
curve 1 at 1092,-2.3383982088474013
curve 2 at 1092,inf
curve 3 at 1092,5.181855137969093e+16
curve 1 at 1093,-2.844846423809848
curve 2 at 1093,inf
curve 3 at 1093,5.649401406489237e+16
curve 1 at 1094,-0.735755956402983
curve 2 at 1094,inf
curve 3 at 1094,6.153451301761546e+16
curve 1 at 1095,2.049785144208348
curve 2 at 1095,inf
curve 3 at 1095,6.696420943228324e+16
curve 1 at 1096,2.9507632363030383
curve 2 at 1096,inf
curve 3 at 1096,7.28085827291536e+16
curve 1 at 1097,1.138823217082584
curve 2 at 1097,inf
curve 3 at 1097,7.909448747536605e+16
curve 1 at 1098,-1.7201456159712518
curve 2 at 1098,inf
curve 3 at 1098,8.585021212983856e+16
curve 1 at 1099,-2.997620502559062
curve 2 at 1099,inf
curve 3 at 1099,9.31055396505654e+16
curve 1 at 1100,-1.5190969233292941
curve 2 at 1100,inf
curve 3 at 1100,1.0089181000327006e+17
curve 1 at 1101,1.3560773615350334
curve 2 at 1101,inf
curve 3 at 1101,1.0924198461077058e+17
curve 1 at 1102,2.984480374075217
curve 2 at 1102,inf
curve 3 at 1102,1.1819071278281811e+17
curve 1 at 1103,1.8689658943270624
curve 2 at 1103,inf
curve 3 at 1103,1.2777440016657198e+17
curve 1 at 1104,-0.9648672094875734
curve 2 at 1104,inf
curve 3 at 1104,1.3803127925827891e+17
curve 1 at 1105,-2.911605850612449
curve 2 at 1105,inf
curve 3 at 1105,1.4900148201712573e+17
curve 1 at 1106,-2.181427500242572
curve 2 at 1106,inf
curve 3 at 1106,1.6072711462263974e+17
curve 1 at 1107,0.5543452336819821
curve 2 at 1107,inf
curve 3 at 1107,1.732523344174126e+17
curve 1 at 1108,2.7804555162533475
curve 2 at 1108,inf
curve 3 at 1108,1.866234290773282e+17
curve 1 at 1109,2.450227819908963
curve 2 at 1109,inf
curve 3 at 1109,2.0088889805187645e+17
curve 1 at 1110,-0.13272803425519236
curve 2 at 1110,inf
curve 3 at 1110,2.1609953631754077e+17
curve 1 at 1111,-2.593654345831814
curve 2 at 1111,inf
curve 3 at 1111,2.3230852048764653e+17
curve 1 at 1112,-2.6699868131005093
curve 2 at 1112,inf
curve 3 at 1112,2.495714973224651e+17
curve 1 at 1113,-0.29154571767964754
curve 2 at 1113,inf
curve 3 at 1113,2.679466746837676e+17
curve 1 at 1114,2.354941166043919
curve 2 at 1114,inf
curve 3 at 1114,2.8749491497842858e+17
curve 1 at 1115,2.8363060020743176
curve 2 at 1115,inf
curve 3 at 1115,3.0827983113608064e+17
curve 1 at 1116,0.709984180092878
curve 2 at 1116,inf
curve 3 at 1116,3.303678851662265e+17
curve 1 at 1117,-2.069093822806152
curve 2 at 1117,inf
curve 3 at 1117,3.5382848934061606e+17
curve 1 at 1118,-2.9458565071322544
curve 2 at 1118,inf
curve 3 at 1118,3.7873411004710086e+17
curve 1 at 1119,-1.1142123043142897
curve 2 at 1119,inf
curve 3 at 1119,4.0516037436158074e+17
curve 1 at 1120,1.7418335526369262
curve 2 at 1120,inf
curve 3 at 1120,4.3318617938506086e+17
curve 1 at 1121,2.9964456741707397
curve 2 at 1121,inf
curve 3 at 1121,4.6289380439324006e+17
curve 1 at 1122,1.4961394616892
curve 2 at 1122,inf
curve 3 at 1122,4.943690258464558e+17
curve 1 at 1123,-1.3797104720687554
curve 2 at 1123,inf
curve 3 at 1123,5.277012353082132e+17
curve 1 at 1124,-2.9870609606675362
curve 2 at 1124,inf
curve 3 at 1124,5.6298356032092845e+17
curve 1 at 1125,-1.8481213775659857
curve 2 at 1125,inf
curve 3 at 1125,6.003129882879219e+17
curve 1 at 1126,0.9899724770213267
curve 2 at 1126,inf
curve 3 at 1126,6.39790493411098e+17
curve 1 at 1127,2.917890201727219
curve 2 at 1127,inf
curve 3 at 1127,6.815211667341501e+17
curve 1 at 1128,2.1631131315052086
curve 2 at 1128,inf
curve 3 at 1128,7.256143493415405e+17
curve 1 at 1129,-0.5804201761153852
curve 2 at 1129,inf
curve 3 at 1129,7.721837687638922e+17
curve 1 at 1130,-2.7903178505602777
curve 2 at 1130,inf
curve 3 at 1130,8.213476786408544e+17
curve 1 at 1131,-2.4348101614101134
curve 2 at 1131,inf
curve 3 at 1131,8.732290016928852e+17
curve 1 at 1132,0.1592507614381542
curve 2 at 1132,inf
curve 3 at 1132,9.279554760538145e+17
curve 1 at 1133,2.606897268642697
curve 2 at 1133,inf
curve 3 at 1133,9.85659805016443e+17
curve 1 at 1134,2.657774449379855
curve 2 at 1134,inf
curve 3 at 1134,1.0464798102438426e+18
curve 1 at 1135,0.26510605831202483
curve 2 at 1135,inf
curve 3 at 1135,1.1105585884994236e+18
curve 1 at 1136,-2.371299620168654
curve 2 at 1136,inf
curve 3 at 1136,1.1780446719492378e+18
curve 1 at 1137,-2.8275433636747596
curve 2 at 1137,inf
curve 3 at 1137,1.249092192090389e+18
curve 1 at 1138,-0.6841567785026036
curve 2 at 1138,inf
curve 3 at 1138,1.3238610473598308e+18
curve 1 at 1139,2.08824039367421
curve 2 at 1139,inf
curve 3 at 1139,1.4025170744782246e+18
curve 1 at 1140,2.9407189783209384
curve 2 at 1140,inf
curve 3 at 1140,1.4852322235839452e+18
curve 1 at 1141,1.0895140961197962
curve 2 at 1141,inf
curve 3 at 1141,1.5721847372127158e+18
curve 1 at 1142,-1.7633850215022029
curve 2 at 1142,inf
curve 3 at 1142,1.6635593331787648e+18
curve 1 at 1143,-2.9950360826217546
curve 2 at 1143,inf
curve 3 at 1143,1.7595473914137905e+18
curve 1 at 1144,-1.473064781695426
curve 2 at 1144,inf
curve 3 at 1144,1.8603471448204347e+18
curve 1 at 1145,1.4032354861353817
curve 2 at 1145,inf
curve 3 at 1145,1.9661638741973596e+18
curve 1 at 1146,2.9894075193653196
curve 2 at 1146,inf
curve 3 at 1146,2.0772101072934303e+18
curve 1 at 1147,1.8271320656498937
curve 2 at 1147,inf
curve 3 at 1147,2.1937058220489068e+18
curve 1 at 1148,-1.0150001829728101
curve 2 at 1148,inf
curve 3 at 1148,2.3158786540819564e+18
curve 1 at 1149,-2.9239459442834796
curve 2 at 1149,inf
curve 3 at 1149,2.4439641084791926e+18
curve 1 at 1150,-2.1446292888875083
curve 2 at 1150,inf
curve 3 at 1150,2.5782057759493576e+18
curve 1 at 1151,0.6064496442469407
curve 2 at 1151,inf
curve 3 at 1151,2.718855553399666e+18
curve 1 at 1152,2.799961571246578
curve 2 at 1152,inf
curve 3 at 1152,2.866173868994731e+18
curve 1 at 1153,2.419201742326471
curve 2 at 1153,inf
curve 3 at 1153,3.02042991175839e+18
curve 1 at 1154,-0.1857610117681514
curve 2 at 1154,inf
curve 3 at 1154,3.1819018657791693e+18
curve 1 at 1155,-2.619935948323933
curve 2 at 1155,inf
curve 3 at 1155,3.350877149080505e+18
curve 1 at 1156,-2.645353856444353
curve 2 at 1156,inf
curve 3 at 1156,3.5276526572172595e+18
curve 1 at 1157,-0.23864562862418687
curve 2 at 1157,inf
curve 3 at 1157,3.7125350116604785e+18
curve 1 at 1158,2.3874722895823535
curve 2 at 1158,inf
curve 3 at 1158,3.9058408130327014e+18
curve 1 at 1159,2.8185591951394517
curve 2 at 1159,inf
curve 3 at 1159,4.10789689925661e+18
curve 1 at 1160,0.6582757751370343
curve 2 at 1160,inf
curve 3 at 1160,4.319040608680115e+18
curve 1 at 1161,-2.1072233567320984
curve 2 at 1161,inf
curve 3 at 1161,4.5396200482414705e+18
curve 1 at 1162,-2.935351052380143
curve 2 at 1162,inf
curve 3 at 1162,4.769994366738337e+18
curve 1 at 1163,-1.064730527534825
curve 2 at 1163,inf
curve 3 at 1163,5.010534033265176e+18
curve 1 at 1164,1.7847983340696092
curve 2 at 1164,inf
curve 3 at 1164,5.26162112088371e+18
curve 1 at 1165,2.993391838349674
curve 2 at 1165,inf
curve 3 at 1165,5.523649595591631e+18
curve 1 at 1166,1.4498746911847875
curve 2 at 1166,inf
curve 3 at 1166,5.797025610655108e+18
curve 1 at 1167,-1.426650560615678
curve 2 at 1167,inf
curve 3 at 1167,6.082167806371076e+18
curve 1 at 1168,-2.9915198663222378
curve 2 at 1168,inf
curve 3 at 1168,6.379507615325649e+18
curve 1 at 1169,-1.8059996030328302
curve 2 at 1169,inf
curve 3 at 1169,6.68948957321549e+18
curve 1 at 1170,1.0399483664910716
curve 2 at 1170,inf
curve 3 at 1170,7.012571635299242e+18
curve 1 at 1171,2.929772603830693
curve 2 at 1171,inf
curve 3 at 1171,7.349225498546661e+18
curve 1 at 1172,2.1259774205469824
curve 2 at 1172,inf
curve 3 at 1172,7.699936929553407e+18
curve 1 at 1173,-0.6324315987404238
curve 2 at 1173,inf
curve 3 at 1173,8.06520609828988e+18
curve 1 at 1174,-2.809385922753633
curve 2 at 1174,inf
curve 3 at 1174,8.44554791775292e+18
curve 1 at 1175,-2.4034037855341346
curve 2 at 1175,inf
curve 3 at 1175,8.841492389589514e+18
curve 1 at 1176,0.21225670824101495
curve 2 at 1176,inf
curve 3 at 1176,9.253584955762164e+18
curve 1 at 1177,2.632769363331337
curve 2 at 1177,inf
curve 3 at 1177,9.682386856325874e+18
curve 1 at 1178,2.6327260074128165
curve 2 at 1178,inf
curve 3 at 1178,1.0128475493387184e+19
curve 1 at 1179,0.21216650171699425
curve 2 at 1179,inf
curve 3 at 1179,1.0592444801316047e+19
curve 1 at 1180,-2.403457907201479
curve 2 at 1180,inf
curve 3 at 1180,1.1074905623281762e+19
curve 1 at 1181,-2.8093542003529395
curve 2 at 1181,inf
curve 3 at 1181,1.1576486094184575e+19
curve 1 at 1182,-0.6323431977005947
curve 2 at 1182,inf
curve 3 at 1182,1.2097832030054965e+19
curve 1 at 1183,2.126041224717611
curve 2 at 1183,inf
curve 3 at 1183,1.263960732399304e+19
curve 1 at 1184,2.9297531498718925
curve 2 at 1184,inf
curve 3 at 1184,1.3202494348720865e+19
curve 1 at 1185,1.0398635402828473
curve 2 at 1185,inf
curve 3 at 1185,1.3787194365820926e+19
curve 1 at 1186,-1.8060718126658335
curve 2 at 1186,inf
curve 3 at 1186,1.4394427941734406e+19
curve 1 at 1187,-2.991513070176449
curve 2 at 1187,inf
curve 3 at 1187,1.5024935370593247e+19
curve 1 at 1188,-1.4265710070361932
curve 2 at 1188,inf
curve 3 at 1188,1.567947710396049e+19
curve 1 at 1189,1.44995386100387
curve 2 at 1189,inf
curve 3 at 1189,1.6358834187553698e+19
curve 1 at 1190,2.993397836041799
curve 2 at 1190,inf
curve 3 at 1190,1.7063808705026697e+19
curve 1 at 1191,1.7847256453842975
curve 2 at 1191,inf
curve 3 at 1191,1.7795224228885342e+19
curve 1 at 1192,-1.0648150729555197
curve 2 at 1192,inf
curve 3 at 1192,1.8553926278613234e+19
curve 1 at 1193,-2.935369723866335
curve 2 at 1193,inf
curve 3 at 1193,1.934078278608399e+19
curve 1 at 1194,-2.107158987805491
curve 2 at 1194,inf
curve 3 at 1194,2.0156684568336806e+19
curve 1 at 1195,0.6583640039821708
curve 2 at 1195,inf
curve 3 at 1195,2.100254580779265e+19
curve 1 at 1196,2.818590166709787
curve 2 at 1196,inf
curve 3 at 1196,2.187930453998862e+19
curve 1 at 1197,2.387417528758954
curve 2 at 1197,inf
curve 3 at 1197,2.278792314890876e+19
curve 1 at 1198,-0.23873577499283008
curve 2 at 1198,inf
curve 3 at 1198,2.372938886998955e+19
curve 1 at 1199,-2.6453965082026407
curve 2 at 1199,inf
curve 3 at 1199,2.470471430087905e+19
curve 1 at 1200,-2.619891891641994
curve 2 at 1200,inf
curve 3 at 1200,2.5714937920029078e+19
curve 1 at 1201,-0.18567075215618273
curve 2 at 1201,inf
curve 3 at 1201,2.6761124613199905e+19
curve 1 at 1202,2.419255220597479
curve 2 at 1202,inf
curve 3 at 1202,2.784436620795764e+19
curve 1 at 1203,2.799929100500888
curve 2 at 1203,inf
curve 3 at 1203,2.8965782016244863e+19
curve 1 at 1204,0.6063610779383938
curve 2 at 1204,inf
curve 3 at 1204,3.0126519385105215e+19
curve 1 at 1205,-2.1446925233032785
curve 2 at 1205,inf
curve 3 at 1205,3.132775425564344e+19
curve 1 at 1206,-2.9239257093762347
curve 2 at 1206,inf
curve 3 at 1206,3.257069173030239e+19
curve 1 at 1207,-1.014915082622953
curve 2 at 1207,inf
curve 3 at 1207,3.3856566648539214e+19
curve 1 at 1208,1.8272037905731646
curve 2 at 1208,inf
curve 3 at 1208,3.518664417098315e+19
curve 1 at 1209,2.9893999252983257
curve 2 at 1209,inf
curve 3 at 1209,3.6562220372157923e+19
curve 1 at 1210,1.403155555028295
curve 2 at 1210,inf
curve 3 at 1210,3.798462284185193e+19
curve 1 at 1211,-1.473143561551371
curve 2 at 1211,inf
curve 3 at 1211,3.945521129521998e+19
curve 1 at 1212,-2.9950412813903142
curve 2 at 1212,inf
curve 3 at 1212,4.0975378191700795e+19
curve 1 at 1213,-1.7633118594595385
curve 2 at 1213,inf
curve 3 at 1213,4.2546549362834596e+19
curve 1 at 1214,1.0895983541290628
curve 2 at 1214,inf
curve 3 at 1214,4.417018464906574e+19
curve 1 at 1215,2.9407368658716635
curve 2 at 1215,inf
curve 3 at 1215,4.58477785456161e+19
curve 1 at 1216,2.0881754650347495
curve 2 at 1216,inf
curve 3 at 1216,4.758086085751411e+19
curve 1 at 1217,-0.6842448282405634
curve 2 at 1217,inf
curve 3 at 1217,4.937099736386654e+19
curve 1 at 1218,-2.8275735819882004
curve 2 at 1218,inf
curve 3 at 1218,5.121979049145888e+19
curve 1 at 1219,-2.3712442244795566
curve 2 at 1219,inf
curve 3 at 1219,5.312887999777134e+19
curve 1 at 1220,0.265196137462574
curve 2 at 1220,inf
curve 3 at 1220,5.509994366349826e+19
curve 1 at 1221,2.6578163936362627
curve 2 at 1221,inf
curve 3 at 1221,5.713469799465813e+19
curve 1 at 1222,2.606852514649058
curve 2 at 1222,inf
curve 3 at 1222,5.923489893438255e+19
curve 1 at 1223,0.1591604558098264
curve 2 at 1223,inf
curve 3 at 1223,6.1402342584472895e+19
curve 1 at 1224,-2.434862992094911
curve 2 at 1224,inf
curve 3 at 1224,6.363886593681327e+19
curve 1 at 1225,-2.7902846340135836
curve 2 at 1225,inf
curve 3 at 1225,6.594634761472937e+19
curve 1 at 1226,-0.5803314514770439
curve 2 at 1226,inf
curve 3 at 1226,6.8326708624382935e+19
curve 1 at 1227,2.1631757912118816
curve 2 at 1227,inf
curve 3 at 1227,7.078191311629197e+19
curve 1 at 1228,2.9178691874568776
curve 2 at 1228,inf
curve 3 at 1228,7.3313969157067104e+19
curve 1 at 1229,0.9898871091972113
curve 2 at 1229,inf
curve 3 at 1229,7.592492951145547e+19
curve 1 at 1230,-1.8481926121600771
curve 2 at 1230,inf
curve 3 at 1230,7.86168924347831e+19
curve 1 at 1231,-2.9870525692743115
curve 2 at 1231,inf
curve 3 at 1231,8.139200247588764e+19
curve 1 at 1232,-1.3796301696964464
curve 2 at 1232,inf
curve 3 at 1232,8.425245129063391e+19
curve 1 at 1233,1.496217845409826
curve 2 at 1233,inf
curve 3 at 1233,8.720047846610434e+19
curve 1 at 1234,2.9964500736084236
curve 2 at 1234,inf
curve 3 at 1234,9.023837235555783e+19
curve 1 at 1235,1.7417599229689509
curve 2 at 1235,inf
curve 3 at 1235,9.336847092425004e+19
curve 1 at 1236,-1.1142962683107487
curve 2 at 1236,inf
curve 3 at 1236,9.65931626062089e+19
curve 1 at 1237,-2.9458736093460725
curve 2 at 1237,inf
curve 3 at 1237,9.991488717205982e+19
curve 1 at 1238,-2.069028339540816
curve 2 at 1238,inf
curve 3 at 1238,1.0333613660799502e+20
curve 1 at 1239,0.71007204382521
curve 2 at 1239,inf
curve 3 at 1239,1.0685945600598181e+20
curve 1 at 1240,2.836335464763344
curve 2 at 1240,inf
curve 3 at 1240,1.1048744446530549e+20
curve 1 at 1241,2.3548851398292223
curve 2 at 1241,inf
curve 3 at 1241,1.1422275600554269e+20
curve 1 at 1242,-0.2916357225546525
curve 2 at 1242,inf
curve 3 at 1242,1.180681004910611e+20
curve 1 at 1243,-2.670028046568822
curve 2 at 1243,inf
curve 3 at 1243,1.2202624456714222e+20
curve 1 at 1244,-2.593608898032826
curve 2 at 1244,inf
curve 3 at 1244,1.2610001260782476e+20
curve 1 at 1245,-0.13263768968569953
curve 2 at 1245,inf
curve 3 at 1245,1.3029228767556488e+20
curve 1 at 1246,2.450279998868414
curve 2 at 1246,inf
curve 3 at 1246,1.3460601249281273e+20
curve 1 at 1247,2.780421556508073
curve 2 at 1247,inf
curve 3 at 1247,1.3904419042560169e+20
curve 1 at 1248,0.5542563576651742
curve 2 at 1248,inf
curve 3 at 1248,1.4360988647925062e+20
curve 1 at 1249,-2.181489580330933
curve 2 at 1249,inf
curve 3 at 1249,1.483062283062769e+20
curve 1 at 1250,-2.911584058625421
curve 2 at 1250,inf
curve 3 at 1250,1.531364072266204e+20
curve 1 at 1251,-0.9647815808775309
curve 2 at 1251,inf
curve 3 at 1251,1.5810367926027823e+20
curve 1 at 1252,1.8690366330109431
curve 2 at 1252,inf
curve 3 at 1252,1.6321136617244957e+20
curve 1 at 1253,2.984471186013204
curve 2 at 1253,inf
curve 3 at 1253,1.6846285653129272e+20
curve 1 at 1254,1.3559966941889687
curve 2 at 1254,inf
curve 3 at 1254,1.7386160677839438e+20
curve 1 at 1255,-1.519174904773455
curve 2 at 1255,inf
curve 3 at 1255,1.7941114231205265e+20
curve 1 at 1256,-2.997624102321187
curve 2 at 1256,inf
curve 3 at 1256,1.8511505858347604e+20
curve 1 at 1257,-1.7200715244466447
curve 2 at 1257,inf
curve 3 at 1257,1.9097702220600033e+20
curve 1 at 1258,1.1389068804878906
curve 2 at 1258,inf
curve 3 at 1258,1.9700077207742667e+20
curve 1 at 1259,2.950779551840039
curve 2 at 1259,inf
curve 3 at 1259,2.031901205155826e+20
curve 1 at 1260,2.0497191114475672
curve 2 at 1260,inf
curve 3 at 1260,2.0954895440721094e+20
curve 1 at 1261,-0.7358436272458087
curve 2 at 1261,inf
curve 3 at 1261,2.1608123637028995e+20
